edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Al Naharot Bavel,50,r1l33,schema violation,NOA,stage span requires a type attribute (no bare stage),פאָרהאַנג.,fix per schema
Al Naharot Bavel,53,r1l38,untagged speaker (named),NOA,label 'זמרי' matches cast role,זמרי: נֵיין קֶענִיג בּלשצר! טריוּמפיערע ,tag speaker xmlid:zimri
Al Naharot Bavel,59,r1l8,schema violation,NOA,stage span requires a type attribute (no bare stage),פאָרהאַנג.,fix per schema
Al Naharot Bavel,60,line_1649538258191_4864,schema violation,NOA,stage span requires a type attribute (no bare stage),עֶפִּילָאג,fix per schema
Al Naharot Bavel,61,r1l31,untagged speaker (named),NOA,label 'אליקים' matches cast role,אליקים: אוֹי אִיך פִינְסטֶערֶער דלוּת! מ,tag speaker xmlid:elyakim
Al Naharot Bavel,63,r1l15,schema violation,NOA,stage span requires a type attribute (no bare stage),פערוואַנדלונג.,fix per schema
Al Naharot Bavel,63,r1l24,schema violation,NOA,stage span requires a type attribute (no bare stage),פאָרהאַנג.,fix per schema
Al Naharot Bavel,63,r1l25,schema violation,NOA,stage span requires a type attribute (no bare stage),עֶנְדֶע.,fix per schema
Bas Sheva,6,r_5_1l2,schema violation,NOA,role span requires xmlid attribute,צָדוק,fix per schema
Bas Sheva,6,r_5_1l3,schema violation,NOA,role span requires xmlid attribute,בַּת שֶׁבַע,fix per schema
Bas Sheva,6,r_5_1l4,schema violation,NOA,role span requires xmlid attribute,שְׁלוּמִיאֵל,fix per schema
Bas Sheva,6,r_5_1l5,schema violation,NOA,role span requires xmlid attribute,עֲזַרִיָה,fix per schema
Bas Sheva,6,r_5_1l6,schema violation,NOA,role span requires xmlid attribute,לֶמֶך,fix per schema
Bas Sheva,6,r_5_1l7,schema violation,NOA,role span requires xmlid attribute,אַבְנֵר,fix per schema
Bas Sheva,6,r_5_1l8,schema violation,NOA,role span requires xmlid attribute,בִּנְיָמִין,fix per schema
Bas Sheva,6,r_5_1l9,schema violation,NOA,role span requires xmlid attribute,אֶסְתֶּר,fix per schema
Bas Sheva,6,r_5_1l10,schema violation,NOA,role span requires xmlid attribute,טַייפֶֿעל,fix per schema
Bas Sheva,6,r_5_1l11,schema violation,NOA,role span requires xmlid attribute,שׁעפֿער,fix per schema
Bas Sheva,6,r_5_1l11,schema violation,NOA,role span requires xmlid attribute,"שׁעפֿעריגען,",fix per schema
Bas Sheva,6,r_5_1l11,schema violation,NOA,role span requires xmlid attribute,מיליטער,fix per schema
Bas Sheva,6,r_5_1l11,schema violation,NOA,role span requires xmlid attribute," טייפֿעל,",fix per schema
Bas Sheva,6,r_5_1l11,schema violation,NOA,role span requires xmlid attribute,בּוֹיען,fix per schema
Bas Sheva,6,r_5_1l11,schema violation,NOA,role span requires xmlid attribute,עטצ.,fix per schema
Bas Sheva,7,line_1648719077164_902,schema violation,NOA,stage span requires a type attribute (no bare stage),בּיס,fix per schema
Bas Sheva,16,TextRegion_1648725342005_1510l3,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),"אבנר, בנימין",fix per schema
Bas Sheva,—,role:boyen,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,boyen,verify the role is real / find its speeches
Bas Sheva,—,role:militer,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,militer,verify the role is real / find its speeches
Bas Sheva,—,role:shefer,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,shefer,verify the role is real / find its speeches
Bas Sheva,—,role:sheferigen,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,sheferigen,verify the role is real / find its speeches
Bas Sheva,—,role:teyfel_2,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,teyfel_2,verify the role is real / find its speeches
Blimele (di Perle von Warsha),6,line_1648912729557_2003,untagged cast entry,NOA,castList line 'ארט דער האנדלונג' has no role/roleDesc span,"אָרט דער האנדלונג: פאָלען, פאָזען אונד ו",tag role + roleDesc
Blimele (di Perle von Warsha),27,line_1649535651843_3345,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),מענער קאר:,fix per schema
Blimele (di Perle von Warsha),27,line_1649535558270_3263,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),דאמען קאר,fix per schema
Blimele (di Perle von Warsha),27,line_1649535993509_3637,schema violation,NOA,stage span requires a type attribute (no bare stage),ביס,fix per schema
Blimele (di Perle von Warsha),33,r_1_1l14,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),יעגער קאר: ,fix per schema
Blimele (di Perle von Warsha),41,r_1_1l19,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אַלע צוזאמען,fix per schema
Der Mann untern Tisch,10,r_2_1l11,schema violation,NOA,stage span requires a type attribute (no bare stage),(טוּר⸗,fix per schema
Der Mann untern Tisch,10,r_2_1l14,schema violation,NOA,stage span requires a type attribute (no bare stage),(עֵר,fix per schema
Der Mann untern Tisch,14,r_1_1l26,schema violation,NOA,stage span requires a type attribute (no bare stage),(קלערְט אבּייסיל),fix per schema
Der Mann untern Tisch,18,r_1_1l3,schema violation,NOA,stage span requires a type attribute (no bare stage),(בּיס),fix per schema
Di Seder Nakht,5,TextRegion_1647705133639_852l1,schema violation,NOA,span out of range (line len=16),עֶרְשְטֶער אַקט.,fix per schema
Di Seder Nakht,5,TextRegion_1647705133639_852l13,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אַלע: גוּטֶען טַאג הֶערְר רִיזְוַואן, גו",tag speaker xmlid:alle
Di Seder Nakht,5,TextRegion_1647705133639_852l21,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: יַא יַא יַא.,tag speaker xmlid:alle
Di Seder Nakht,5,l,untagged speaker (named),NOA,label 'דוד' matches cast role,דוד: בְּרַאוָוא בְּרַאוָוא הֶערְר רִיזְו,tag speaker xmlid:dovid_kahn
Di Seder Nakht,6,r_2_1l15,schema violation,NOA,span out of range (line len=77),כט),fix per schema
Di Seder Nakht,6,r_2_1l1,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דַאנְקֶע הֶערְר קָאהְן (קאהר אב).,tag speaker xmlid:alle
Di Seder Nakht,6,r_2_1l29,untagged speaker (named),NOA,label 'מאיר' matches cast role,מאיר: פוֹן דֶער רוֹיטֶער בְּרִיק! עֶר אִ,tag speaker xmlid:meir_dreyer
Di Seder Nakht,7,TextRegion_1647705629974_1099l5,untagged speaker (named),NOA,label 'דוד' matches cast role,דוד: וֶוער זָאגְט אִיהְר?,tag speaker xmlid:dovid_kahn
Di Seder Nakht,9,r_3_1l3,untagged speaker (named),NOA,label 'ולמן' matches cast role,ולמן: עַם וואוּנְדֶערְט דִיך מֵיין קִינְ,tag speaker xmlid:zelmen_kahn
Di Seder Nakht,9,r_3_1l32,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אָבּער ווארוּם?,tag speaker xmlid:alle
Di Seder Nakht,11,r_1_1l29,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אמְת?,tag speaker xmlid:alle
Di Seder Nakht,19,r_3_1l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אָמֵן.,tag speaker xmlid:alle
Di Seder Nakht,30,TextRegion_1649422669725_745l22,schema violation,NOA,"stage.type tokens not in vocab: ['drlivery']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'repeat', 'setting']",(פריילעך),fix per schema
Di Seder Nakht,31,TextRegion_1649444107459_94l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואַס גֶעהט דָא פַאר?,tag speaker xmlid:alle
Di Seder Nakht,32,r_1_1l7,untagged speaker (unknown),NOA,turn-like 'דו' not in cast (OCR?),דו: מֵיין שׁולְד מֵיין אַייגֶענֶע שוּלד!,fix OCR / link to a cast xmlid
Di Seder Nakht,32,r_1_1l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: (לויפען און שרייען) וואַסער! הִילְפ,tag speaker xmlid:alle
Di Seder Nakht,42,TextRegion_1649447129991_873l3,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: גיִט יו""ַט, גיִט יו""ַט.",tag speaker xmlid:alle
Di Seder Nakht,42,TextRegion_1649447129991_873l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואַס אִיז גֶעשֶׁעהן?,tag speaker xmlid:alle
Di Seder Nakht,43,r_3_1l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּלוּטה?,tag speaker xmlid:alle
Di Seder Nakht,48,TextRegion_1649448170749_1423l30,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס הֶערֶען וִויר?,tag speaker xmlid:alle
Di Seder Nakht,54,r_1_1l18,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּרוּךְ מתּיר אָסוּרים.,tag speaker xmlid:alle
Di Seder Nakht,54,r_1_1l34,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: עה הִיום עשה ד' נגִילְה ונְשׁמְחה ב,tag speaker xmlid:alle
Di Seder Nakht,55,TextRegion_1649531346660_569l3,schema violation,NOA,stage span requires a type attribute (no bare stage),(דאָס זינגט דאָס קאָהר אזוי ווי דער פֿאָרהאַנג געהט אויף אים ערשטען אקט).,fix per schema
Di Seder Nakht,60,region_1649532950552_1410l8,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: געטריי צוּ זיין.,tag speaker xmlid:beyde
Di Seder Nakht,60,region_1649532950552_1410l8,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: געטריי צוּ זיין.,tag speaker xmlid:beyde
Di Seder Nakht,61,TextRegion_1649533051421_1444l5,schema violation,NOA,stage span requires a type attribute (no bare stage),קופלעי וואסיליע.,fix per schema
Di Seder Nakht,63,TextRegion_1649533464042_1744l17,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,"מענער: יוּדען, פרייט אַייך",tag speaker xmlid:mener
Di Seder Nakht,63,TextRegion_1649533464042_1744l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533648504_1825,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,TextRegion_1649533464042_1744l17,untagged speaker (collective),AUTO,collective 'מענער' — no speaker span,"מענער: יוּדען, פרייט אַייך",tag speaker xmlid:mener
Di Seder Nakht,63,TextRegion_1649533464042_1744l26,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,63,line_1649533648504_1825,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: נוּ טאקע נוּ,tag speaker xmlid:alle
Di Seder Nakht,65,TextRegion_1649533891997_1934l27,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),דער שדכן.,fix per schema
Di Seder Nakht,65,TextRegion_1649533891997_1934l27,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),דער שדכן.,fix per schema
Di Seder Nakht,68,line_1649534239728_2228,schema violation,NOA,stage span requires a type attribute (no bare stage),(קאהר - ביסס,fix per schema
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: יוּדאלע נישט האָבּ קיין מורה,fix OCR / link to a cast xmlid
Di Seder Nakht,69,TextRegion_1649448334785_1551l36,schema violation,NOA,stage span requires a type attribute (no bare stage),"רעפריין, א. ז. וו.",fix per schema
Di Seder Nakht,69,line_1649448420472_1578,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: יוּדאלע נישט האָבּ קיין מורה,fix OCR / link to a cast xmlid
Di Seder Nakht,69,TextRegion_1649448334785_1551l36,schema violation,NOA,stage span requires a type attribute (no bare stage),"רעפריין, א. ז. וו.",fix per schema
Di Seder Nakht,70,TextRegion_1649421514322_415l8,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אלט: אודך אודך בּי עניתני,tag speaker xmlid:alt
Di Seder Nakht,70,line_1649422034106_480,schema violation,NOA,stage span requires a type attribute (no bare stage),קאָהר ביסס,fix per schema
Di Seder Nakht,70,TextRegion_1649421514322_415l11,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: אָבן מאָסוּ הבּוֹנים,tag speaker xmlid:tenor
Di Seder Nakht,70,TextRegion_1649421514322_415l13,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: אוי אָבן מאָסוּ הבּוֹנִים,tag speaker xmlid:alt
Di Seder Nakht,70,line_1649422076759_523,untagged speaker (collective),AUTO,collective 'באס' — no speaker span,באס: מאת ה' היתה זאת זאת זאת,tag speaker xmlid:bas
Di Seder Nakht,70,TextRegion_1649421514322_415l20,untagged speaker (collective),AUTO,collective 'סאפראן' — no speaker span,סאפּראן: זה היום עשה ה',tag speaker xmlid:sopran
Di Seder Nakht,70,TextRegion_1649421514322_415l21,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: זה היום עשה ה',tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l22,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: נגילה ונשמחה בו,tag speaker xmlid:tenor
Di Seder Nakht,70,TextRegion_1649421514322_415l8,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אלט: אודך אודך בּי עניתני,tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l11,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: אָבן מאָסוּ הבּוֹנים,tag speaker xmlid:tenor
Di Seder Nakht,70,TextRegion_1649421514322_415l13,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: אוי אָבן מאָסוּ הבּוֹנִים,tag speaker xmlid:alt
Di Seder Nakht,70,line_1649422076759_523,untagged speaker (collective),AUTO,collective 'באס' — no speaker span,באס: מאת ה' היתה זאת זאת זאת,tag speaker xmlid:bas
Di Seder Nakht,70,TextRegion_1649421514322_415l20,untagged speaker (collective),AUTO,collective 'סאפראן' — no speaker span,סאפּראן: זה היום עשה ה',tag speaker xmlid:sopran
Di Seder Nakht,70,TextRegion_1649421514322_415l21,untagged speaker (collective),AUTO,collective 'אלט' — no speaker span,אַלט: זה היום עשה ה',tag speaker xmlid:alt
Di Seder Nakht,70,TextRegion_1649421514322_415l22,untagged speaker (collective),AUTO,collective 'טענאר' — no speaker span,טענאר: נגילה ונשמחה בו,tag speaker xmlid:tenor
Dos Yudishe Herts,4,line_1654107496464_4454,schema violation,NOA,role span requires xmlid attribute,למְך,fix per schema
Dos Yudishe Herts,4,r1l9,schema violation,NOA,role span requires xmlid attribute,סערקעלע,fix per schema
Dos Yudishe Herts,4,line_1654107499329_4459,schema violation,NOA,role span requires xmlid attribute,דינהלע,fix per schema
Dos Yudishe Herts,4,r1l12,schema violation,NOA,role span requires xmlid attribute,יעקב שטערען,fix per schema
Dos Yudishe Herts,4,line_1654107509152_4472,schema violation,NOA,role span requires xmlid attribute,ראָזאַ,fix per schema
Dos Yudishe Herts,4,line_1654107505840_4468,schema violation,NOA,role span requires xmlid attribute,הערמאַן,fix per schema
Dos Yudishe Herts,4,r1l18,schema violation,NOA,role span requires xmlid attribute,פֿעטער משה,fix per schema
Dos Yudishe Herts,4,r1l20,schema violation,NOA,role span requires xmlid attribute,פּאַוּלא פּאָפעסקא,fix per schema
Dos Yudishe Herts,4,r1l21,schema violation,NOA,role span requires xmlid attribute,וויקטאָר,fix per schema
Dos Yudishe Herts,4,r1l23,schema violation,NOA,role span requires xmlid attribute,לידאַ,fix per schema
Dos Yudishe Herts,4,r1l24,schema violation,NOA,role span requires xmlid attribute,קאָמיִסאַר,fix per schema
Dos Yudishe Herts,4,r1l24,schema violation,NOA,role span requires xmlid attribute,דיִענעֶר,fix per schema
Dos Yudishe Herts,16,r1l26,untagged speaker (unknown),NOA,turn-like '(שרייט)' not in cast (OCR?),(שרייט): למְך!,fix OCR / link to a cast xmlid
Dos Yudishe Herts,26,r1l18,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),כאָהר:,fix per schema
Dos Yudishe Herts,55,r1l6,untagged speaker (unknown),NOA,turn-like 'רעפריין' not in cast (OCR?),רעפריין: וויפיעל צרוֹת דעֶר יוּדעלע האָט,fix OCR / link to a cast xmlid
Dos Yudishe Herts,55,r1l28,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),פּאַפּעסקאַ:,fix per schema
Dos Yudishe Herts,—,role:kmisr,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,kmisr,verify the role is real / find its speeches
Dovid's Fidele,6,r1l6,schema violation,NOA,role span requires xmlid attribute,טוֹבִיֶה ,fix per schema
Dovid's Fidele,6,r1l7,schema violation,NOA,role span requires xmlid attribute,יַעֲנְקֶעלֶע,fix per schema
Dovid's Fidele,6,r1l8,schema violation,NOA,role span requires xmlid attribute,נֹחַ,fix per schema
Dovid's Fidele,6,r1l9,schema violation,NOA,role span requires xmlid attribute,חַוָה ,fix per schema
Dovid's Fidele,6,r1l10,schema violation,NOA,role span requires xmlid attribute,סַאלַאמָאן,fix per schema
Dovid's Fidele,6,r1l11,schema violation,NOA,role span requires xmlid attribute,דַאוִויד גֵייגֶער,fix per schema
Dovid's Fidele,6,r1l12,schema violation,NOA,role span requires xmlid attribute,טַאבֶּעלֶע ,fix per schema
Dovid's Fidele,6,r1l13,schema violation,NOA,role span requires xmlid attribute,ר' זִיסְסֶע,fix per schema
Dovid's Fidele,6,r1l14,schema violation,NOA,role span requires xmlid attribute,קֵיילֶע בֵּיילֶע,fix per schema
Dovid's Fidele,6,r1l15,schema violation,NOA,role span requires xmlid attribute,אַלְטֶערוּנְיוּ,fix per schema
Dovid's Fidele,6,r1l16,schema violation,NOA,role span requires xmlid attribute,אִיצֶעלֶע פִּיפֶּעק,fix per schema
Dovid's Fidele,6,r1l17,schema violation,NOA,role span requires xmlid attribute,טִילֶע,fix per schema
Dovid's Fidele,46,r1l2,schema violation,NOA,stage span requires a type attribute (no bare stage),"(רייכער זאאל גֶעדֶעקטֶער טִיש, לינקס אַ שׁרֵייבּטִישֶׁעל מִיט שִׁיפלאד, עֶס זִיטצֶען",fix per schema
Dovid's Fidele,46,r1l3,schema violation,NOA,stage span requires a type attribute (no bare stage),"טוּבּיה, חיה, גֶעסט, קֵיילֶע בִּילע, אַלטערוניו, אִיצֶעלֶע, טִילֶע, נח).",fix per schema
Dovid's Fidele,71,r2l4,untagged speaker (unknown),NOA,turn-like 'בר ככנא' not in cast (OCR?),בר ככנא: דִיא באבע מיט דעם אייניקעל: דִי,fix OCR / link to a cast xmlid
Dovid's Fidele,71,r2l7,untagged speaker (unknown),NOA,turn-like 'טהיילע)' not in cast (OCR?),טהיילע): מליץ יושר ר' יאזעלמאן: משִׁיח'ס,fix OCR / link to a cast xmlid
Dovid's Fidele,71,r2l24,untagged speaker (unknown),NOA,turn-like 'בריינדיל קאזאק' not in cast (OCR?),בריינדיל קאזאק: נִיעבֶּע נִיעמֶע נִינקוּ,fix OCR / link to a cast xmlid
Dovid's Fidele,—,role:tile,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,tile,verify the role is real / find its speeches
Ezra,4,line_1638791957851_2791,schema violation,NOA,stage span requires a type attribute (no bare stage),(דעבאָרא מיט א האַרפֿע בּיים פֿענסטער).,fix per schema
Ezra,5,line_1638824525750_1938,schema violation,NOA,stage span requires a type attribute (no bare stage),וואלֶענְטִין,fix per schema
Ezra,8,line_1639248760763_356,schema violation,NOA,stage span requires a type attribute (no bare stage),ביסס יאַ ראכע,fix per schema
Ezra,26,line_1647610015995_1785,schema violation,NOA,stage span requires a type attribute (no bare stage),ביסס,fix per schema
Ezra,30,TextRegion_1647608799647_1099l12,schema violation,NOA,stage span requires a type attribute (no bare stage),ביבס,fix per schema
Hinke Pinke,4,r1l4,schema violation,NOA,role span requires xmlid attribute,הֶערְצָאג.,fix per schema
Hinke Pinke,4,line_1646937088722_2043,schema violation,NOA,role span requires xmlid attribute,"דִ""ר אַבְרָהָם",fix per schema
Hinke Pinke,4,line_1646937088722_2043,untagged speaker (named),NOA,"label 'ד""ר אברהם' matches cast role","דִ""ר אַבְרָהָם: זַיין לייבּאַרצט",tag speaker xmlid:dr_brhm
Hinke Pinke,4,line_1646937107110_2052,schema violation,NOA,role span requires xmlid attribute,אַדְרְיַאן:,fix per schema
Hinke Pinke,4,line_1646937107110_2052,untagged speaker (named),NOA,label 'אדריאן' matches cast role,אַדְרְיַאן: האָפֿמיֵיסטעֶר,tag speaker xmlid:drin
Hinke Pinke,4,r1l9,schema violation,NOA,role span requires xmlid attribute,גַבְרִיאֵל,fix per schema
Hinke Pinke,4,r1l9,untagged speaker (named),NOA,label 'גבריאל' matches cast role,גַבְרִיאֵל: מאַלעֶר,tag speaker xmlid:gbril
Hinke Pinke,4,line_1646937273296_2094,schema violation,NOA,role span requires xmlid attribute,דִינָה ,fix per schema
Hinke Pinke,4,line_1646937273296_2094,untagged speaker (named),NOA,label 'דינה' matches cast role,דִינָה :זיַינע פֿרוֹי,tag speaker xmlid:dinh
Hinke Pinke,4,line_1646937284285_2099,schema violation,NOA,role span requires xmlid attribute,פִּינְקֶע,fix per schema
Hinke Pinke,4,line_1646937284285_2099,untagged speaker (named),NOA,label 'פינקע' matches cast role,פִּינְקֶע: זיַין אָנקעֶל,tag speaker xmlid:finke
Hinke Pinke,4,r1l10,schema violation,NOA,role span requires xmlid attribute,חִינְקֶע:,fix per schema
Hinke Pinke,4,r1l10,untagged speaker (named),NOA,label 'חינקע' matches cast role,חִינְקֶע: זיַינע טאַנטעֶ,tag speaker xmlid:khinke
Hinke Pinke,4,r1l12,schema violation,NOA,role span requires xmlid attribute,פְרִיץ: ,fix per schema
Hinke Pinke,4,r1l12,untagged speaker (named),NOA,label 'פריץ' matches cast role,פְרִיץ: דעֶר געשיַיטער,tag speaker xmlid:frits
Hinke Pinke,4,line_1646937329127_2110,schema violation,NOA,role span requires xmlid attribute,פַּאזְשׁ,fix per schema
Hinke Pinke,4,line_1646937332782_2115,schema violation,NOA,role span requires xmlid attribute,רִיכְטֶער.,fix per schema
Hinke Pinke,4,r2l1,schema violation,NOA,role span requires xmlid attribute,הֶענְקֶער,fix per schema
Hinke Pinke,4,r1l13,schema violation,NOA,role span requires xmlid attribute,יעֶנעֶר,fix per schema
Hinke Pinke,4,r1l13,schema violation,NOA,role span requires xmlid attribute,"בּויערעֶן,",fix per schema
Hinke Pinke,4,r1l13,schema violation,NOA,role span requires xmlid attribute,יוּדעֶן סאָלדאַטען,fix per schema
Hinke Pinke,5,r_3_1l4,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),יעגער-כאר:,fix per schema
Hinke Pinke,5,r_3_1l26,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אללע:,fix per schema
Hinke Pinke,6,TextRegion_1649687732047_185l2,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אללע: ,fix per schema
Hinke Pinke,6,TextRegion_1649687732047_185l4,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אללע:,fix per schema
Hinke Pinke,6,TextRegion_1649687732047_185l7,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אללע:,fix per schema
Hinke Pinke,14,TextRegion_1649689813479_702l10,schema violation,NOA,stage span requires a type attribute (no bare stage),פערוואַנדלונג.,fix per schema
Hinke Pinke,34,TextRegion_1649691473659_2244l13,schema violation,NOA,stage span requires a type attribute (no bare stage),פערוואַנדלונג,fix per schema
Hinke Pinke,38,TextRegion_1649691402453_2107l26,schema violation,NOA,stage span requires a type attribute (no bare stage),פערוואַנדלונג,fix per schema
Hinke Pinke,—,role:boyeren,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,boyeren,verify the role is real / find its speeches
Hinke Pinke,—,role:henker,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,henker,verify the role is real / find its speeches
Hinke Pinke,—,role:iener,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,iener,verify the role is real / find its speeches
Hinke Pinke,—,role:yudn_soldatn,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,yudn_soldatn,verify the role is real / find its speeches
Isha Raa,4,tr_2_tl_9,schema violation,NOA,span out of range (line len=9),מִילְכָּה,fix per schema
Isha Raa,5,l,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שלומית:,fix per schema
Isha Raa,6,tr_1_tl_9,untagged speaker (unknown),NOA,turn-like 'אללע' not in cast (OCR?),אללע: יַא יַא עֶר לעבּע לאַנְג,fix OCR / link to a cast xmlid
Isha Raa,47,l,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),מילכה:,fix per schema
